Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
10,6.0,0.994700014591217,"현대카드, 모델, 자동차, 포인트, 아이오닉, 현대차, 전, 교육, 차량, 어린이","['한국', '소비자들', '중요', '패밀리카', '핵심요소', '현대차', '중점', '부분', '교집합', '폭발력', '셈', '실내', '광활', '정갈', '나무', '감', '내장재', '고급', '가로', '센터페시아', '디자인', '시각적', '안정감', '말끔', '하이그로시', '소재', '통일', '마감', '조작감', '공조조절', '버튼들', '팰리세이드란', '환경', '모습', '공간', '스피커', '구분감', '뚜렷', '스피커', '분산', '배치', '센터페시아', '모니터', '탑재', '후석', '취침모드', '장점', '극대화', '1열', '3열', '무릎', '공간', '충분', '열', '배치', '컵홀더', '송풍구', '미니밴', '활용성', '2', '2', '디젤엔진', '최대출력', '202마력', '최대토크', '45', '0kgm', '성능', '실내', '디자인', '가로', '대시보드', '라인', '인상적', '나무', '감', '소재', '고급감', '정찬수', '기자andy', '부분', '운전석', '차', '운전대', '조향감', '인체공학적', '사선', '배치', '전자식', '변속버튼', '적응', '필요', '운전', '중', '오른손', '무색', '정도', '글자', '투영', '어색', '본질', '주행모드', '주행모드', '컴포트', '에코', '스포츠', '스마트', '외', '스노우Snow', '머드Mud', '샌드Sand', '험로주행', '모드', '기술적', '서스펜션', '세팅', '차이', '본질', '차이', '뚜렷', '의외', '대책', '기대', '노면소음', '풍절음', '효과적', '억제', '엔진음', '진동', '싼타페', '비슷', '수준', '스포츠', '모드', '가속페달', '위화감', '2', '2', '디젤', '엔진', '최대출력', '202마력', '최대토크', '45', '0kgm', '성능', '일상', '영역', '부족', '덩치', '아쉬움', '첨단사양', '기본', '방향지시등', '계기반', '후측면', '카메라', '화면', '2열', '탑승객', '1열', '시트', '트렁크', '활용도', '넓이', '폴딩', '기능', '버튼', '제공', '점', '이채']"
11,5.0,0.9962999820709229,"현대차, 차량, 엔진, 교통안전, 교육, 교통안전교실, 국내, 로보카폴리, 어린이, 현대카드","['현대차', '인기', '만화', '캐릭터', '로보카폴리', '활용', '교통안전교실', '어린이들', '전', '의식', '향상', '예방', '현대자동차', '29일', '경기', '고양시', '킨텍스', '현대차', '안전생활실천시민연합', '로이비쥬얼', '관계', '어린이', '100', '명', '2019년', '로보카폴리', '교통안전교실', '시작', '올해', '7년', '맞이', '교통안전교실', '미취학', '어린이', '부모', '교통사고', '예방법', '일상생활', '안전사고', '대처법', '무료', '교육', '체험형', '교통안전', '교육', '프로그램', '현대차', '2013년', '상대적', '체험교육', '기회', '적', '지역', '어린이들에게안전', '교육', '제공', '어린이집유치원', '방문', '교통안전', '교육', '실시', '2016년', '체험활동', '강화', '남양주', '청주', '현재', '전국', '11개', '도시', '교통안전교실', '개최', '상세', '프로그램', '어린이들', '▲승하차사각지대', '전', '▲보행자전거', '전', '▲신호등표지판교육', '▲횡단보', '체험', '▲어두운', '날', '교통', '전', '로보카폴리캐릭터', '보이스', '활용', '스토리텔링', '방식', '구성', '차량', '내', '어린이', '사고', '경각심', '강조', '▲차량', '내', '예방교육', '신설', '어린이', '방문', '보호자들', '▲드라이빙', '플러스찾아가', '운전', '교육', '시뮬레이터도체험해', '로보카폴리', '교통안전교실', '고양32947', '킨텍스', '서울모터쇼', '제2', '전시장', '9홀', '시작', '서울526', '코엑스', '1층', '로비', '강릉', '62629', '강릉', '올림픽파크', '아이스아레', '3개', '지역', '개최', '예정', '참가희망자', '키즈현대', '사이트', '사전예약', '행사', '당', '현장', '접수', '현대차', '관계자', '“올해', '국내', '최대', '규모', '모터쇼', '교통안전교실', '오픈', '자동차', '관심', '다양한', '분야', '시민들', '대상', '체험', '기회', '제공', '교통안전', '당사', '가치', '전달', '기쁘다”며', '“교통안전', '체험', '어린이', '교통사고', '법', '어린이', '교통사고', '줄', '도움', '되길', '바란다”고', '말', '한편', '현대차', '애니메이션', '제작사', '로이비쥬얼', '2011년', '어린이', '교통안전', '교육용', '애니메이션', '폴리', '교통안전', '이야기', '26편', '제작', '글로벌', '어린이', '교통사고', '예방', '노력', '폴리', '교통안전', '이야기', '한국', '중국', '러시아', '대', '인도', '동', '시간대', '시청률', '1위', '기록', '바', '총', '82개국', '무료', '방영', '밖', '현대차', '2013년', '교통사고', '발생률', '미취학', '아동을대상', '현재', '약', '11만명', '아이들', '교통안전', '교육', '실시', '2017년개장한', '현대', '폴리', '교통안전', '놀이터현대차', '일산지점', '소재를통해', '연간', '3만명', '어린이들', '교통안전', '교육', '체험', '기회', '제공']"
12,5.0,0.9962999820709229,"현대차, 차량, 엔진, 교통안전, 교육, 교통안전교실, 국내, 로보카폴리, 어린이, 현대카드","['현대차', '인기', '만화', '캐릭터', '로보카폴리', '활용', '교통안전교실', '어린이들', '전', '의식', '향상', '예방', '현대자동차', '29', '경기', '고양시', '킨텍스', '현대차', '안전생활실천시민연합', '로이비쥬얼', '관계', '어린이', '100', '명', '2019년', '로보카폴리', '교통안전교실', '시작', '올해', '7년', '맞이', '교통안전교실', '미취학', '어린이', '부모', '교통사고', '예방법', '일상생활', '안전사고', '대처법', '무료', '교육', '체험형', '교통안전', '교육', '프로그램', '현대차', '2013년', '상대적', '체험교육', '기회', '적', '지역', '어린이들', '전', '교육', '제공', '어린이집유치원', '방문', '교통안전', '교육', '실시', '2016년', '체험활동', '강화', '남양주', '청주', '현재', '전국', '11개', '도시', '교통안전교실', '개최', '상세', '프로그램', '어린이들', '▲승하차사각지대', '전', '▲보행자전거', '전', '▲신호등표지판', '교육', '▲횡단보', '체험', '▲어두운', '날', '교통', '전', '로보카폴리', '캐릭터', '보이스', '활용', '스토리텔링', '방식', '구성', '차량', '내', '어린이', '사고', '경각심', '강조', '▲차량', '내', '예방교육', '신설', '어린이', '방문', '보호자들', '▲드라이빙', '플러스찾아가', '운전', '교육', '시뮬레이터', '체험', '로보카폴리', '교통안전교실', '고양32947', '킨텍스', '서울모터쇼', '제2', '전시장', '9홀', '시작', '서울526', '코엑스', '1층', '로비', '강릉', '62629', '강릉', '올림픽파크', '아이스아레', '3개', '지역', '개최', '예정', '참가희망자', '키즈현대', '사이트', '사전예약', '행사', '당', '현장', '접수', '현대차', '관계자', '올해', '국내', '최대', '규모', '모터쇼', '교통안전교실', '오픈', '자동차', '관심', '다양한', '분야', '시민들', '대상', '체험', '기회', '제공', '교통안전', '당사', '가치', '전달', '교통안전', '체험', '어린이', '교통사고', '법', '어린이', '교통사고', '줄', '도움', '되길', '말', '한편', '현대차', '애니메이션', '제작사', '로이비쥬얼', '2011년', '어린이', '교통안전', '교육용', '애니메이션', '폴리', '교통안전', '이야기', '26편', '제작', '글로벌', '어린이', '교통사고', '예방', '노력', '폴리', '교통안전', '이야기', '한국', '중국', '러시아', '대', '인도', '동', '시간대', '시청률', '1위', '기록', '바', '총', '82개국', '무료', '방영', '밖', '현대차', '2013년', '교통사고', '발생률', '미취학', '아동', '대상', '현재', '약', '11만명', '아이들', '교통안전', '교육', '실시', '2017년', '개장한', '현대', '폴리', '교통안전', '놀이터현대차', '일산지점', '소재', '연간', '3만명', '어린이들', '교통안전', '교육', '체험', '기회', '제공']"
13,5.0,0.9965000152587891,"현대차, 차량, 엔진, 교통안전, 교육, 교통안전교실, 국내, 로보카폴리, 어린이, 현대카드","['현대자동차', '인기', '만화', '캐릭터', '로보카폴리', '활용', '교통안전교실', '어린이들', '전', '의식', '향상', '예방', '현대차', '29', '경기', '고양시', '킨텍스', '현대차', '안전생활실천시민연합', '로이비쥬얼', '관계', '어린이', '100', '명', '2019년', '로보카폴리', '교통안전교실', '시작', '올해', '7년', '교통안전교실', '미취학', '어린이', '부모', '교통사고', '예방법', '일상생활', '안전사고', '대처법', '무료', '교육', '체험형', '교통안전', '교육', '프로그램', '현대차', '2013년', '상대적', '체험교육', '기회', '적', '지역', '어린이들', '전', '교육', '제공', '어린이집', '유치원', '방문', '교통안전', '교육', '실시', '2016년', '체험활동', '강화', '남양주', '청주', '현재', '전국', '11개', '도시', '교통안전교실', '개최', '상세', '프로그램', '어린이들', '▲승하차·사각지대', '전', '▲보행·자전거', '전', '▲신호등·표지판', '교육', '▲횡단보', '체험', '▲어두운', '날', '교통', '전', '로보카폴리', '캐릭터', '보이스', '활용', '스토리텔링', '방식', '구성', '차량', '내', '어린이', '사고', '경각심', '강조', '▲차량', '내', '예방교육', '신설', '어린이', '방문', '보호자들', '▲드라이빙', '플러스찾아가', '운전', '교육', '시뮬레이터', '체험', '로보카폴리', '교통안전교실', '고양3월', '294월', '7일', '킨텍스', '서울모터쇼', '제2', '전시장', '9홀', '시작', '서울5월26', '코엑스', '1층', '로비', '강릉', '6월2629', '강릉', '올림픽파크', '아이스아레', '3개', '지역', '개최', '예정', '참가희망자', '키즈현대', '사이트', '사전예약', '행사', '당', '현장', '접수', '선착순', '접수', '서울모터쇼', '관람객들', '현장', '방문', '가능', '현대차', '관계자', '“올해', '국내', '최대', '규모', '모터쇼', '교통안전교실', '오픈', '자동차', '관심', '다양한', '분야', '시민들', '대상', '체험', '기회', '제공', '교통안전', '현대차', '가치', '전달', '됐다”면서', '“교통안전', '체험', '어린이', '교통사고', '법', '어린이', '교통사고', '줄', '도움', '되길', '바란다”고', '말', '한편', '현대차', '애니메이션', '제작사', '로이비쥬얼', '2011년', '어린이', '교통안전', '교육용', '애니메이션', '폴리', '교통안전', '이야기', '26편', '제작', '글로벌', '어린이', '교통사고', '예방', '노력', '폴리', '교통안전', '이야기', '한국', '중국', '러시아', '대', '인도', '동', '시간대', '시청률', '1위', '기록', '바', '총', '82개국', '무료', '방영', '현대차', '2013년', '교통사고', '발생률', '미취학', '아동', '대상', '현재', '약', '11만명', '아이들', '교통안전', '교육', '실시', '2017년', '개장한', '현대', '폴리', '교통안전', '놀이터현대차', '일산지점', '소재', '연간', '3만명', '어린이들', '교통안전', '교육', '체험', '기회', '제공']"
14,3.0,0.9686999917030334,"경기, 서울모터쇼, 고양시, 2019, 일산, 현대차, 킨텍스, 현대자동차, 전시, 모델","['2019', '서울모터쇼', '미디어데이', '28', '경기', '고양시', '일산', '킨텍스KINTEX', '현대자동차', '부스', '하이브리드', '전시', '2019', '서울모터쇼', '지속가능', '지능화', '이동혁명Sustainable·Connected·Mobility', '주제', '29일', '4월', '7일', '10', '간', '경기', '고양시', '일산', '킨텍스', '개최']"
15,3.0,0.9686999917030334,"경기, 서울모터쇼, 고양시, 2019, 일산, 현대차, 킨텍스, 현대자동차, 전시, 모델","['2019', '서울모터쇼', '미디어데이', '28', '경기', '고양시', '일산', '킨텍스KINTEX', '현대자동차', '부스', '터보', '전시', '2019', '서울모터쇼', '지속가능', '지능화', '이동혁명Sustainable·Connected·Mobility', '주제', '29일', '4월', '7일', '10', '간', '경기', '고양시', '일산', '킨텍스', '개최']"
16,3.0,0.9707000255584717,"경기, 서울모터쇼, 고양시, 2019, 일산, 현대차, 킨텍스, 현대자동차, 전시, 모델","['2019', '서울모터쇼', '미디어데이', '28', '경기', '고양시', '일산', '킨텍스KINTEX', '현대자동차', '부스', '고성능', '콘셉트카', '퍼포먼스', '전시', '2019', '서울모터쇼', '지속가능', '지능화', '이동혁명Sustainable·Connected·Mobility', '주제', '29일', '4월', '7일', '10', '간', '경기', '고양시', '일산', '킨텍스', '개최']"
17,9.0,0.9955000281333923,"자동차, 개최, 협력, 인도, 관련, 모터쇼, ▲, 아이오닉, 현대자동차, 회장","['한국자동차산업협회회장', '정만기', '경기', '일산', '킨텍스', '개최', '중', '2019서울모터쇼', '방문', '인도자동차협회', '라잔', '와드헤라Rajan', '회장', '29일', '양국간', '자동차산업', '협력', '확대방안', '관련', '회의', '개최', '라잔', '와드헤라', '회장', '쌍용차', '인수', '세계적', '다국적', '기업', '마힌드라', '그룹', '자동차부문', '최고책임자', '7', '경제성장률', '자동차시장', '10년', '2배', '성장', '인도', '세계', '4위', '자동차시장', '제5위', '생산국', '발돋움', '추', '성장잠재력', '국가', '우리정부', '추진', '남방정책', '핵심', '파트너', '현대자동차', '인도', '내수', '2위', '수출', '1위', '자리', '자동차업계', '인도', '글로벌', '시장', '판매', '부진', '만회', '돌파구', '중', '한국자동차산업협회', '인도자동차산업협회', '양국', '자동차산업', '상호호혜적', '발전', '산업부문', '협력', '정보교류', '강화', '양', '기관간', '교류회', '정례화하기', '양국', '▲', '자동차시장', '동향', '▲', '세제', '관세', '▲', '자유무역협정FTA', '추진', '▲', 'WP29', '자동차', '안전기준', '국제조화', '▲', '연비', 'CO2', '배출가스', '소음', '재활용', '연료품질', '환경', '정책', '▲', '자동차', '전', '관련', '신기술', '적용', '▲', '운전자', '안전교육', '▲', '모터쇼', '관련', '정보', '교류', '확대', '세계자동차산업연합회', '공', '국제모터쇼', '개최', '양', '기관', '모터쇼', '국제경쟁력', '제고', '양해각서', '체결', '공동협력', '구체화하기', '양', '기관', '인사', '모터쇼', '개막식', '초청', '모터쇼', '기획', '운영', '관련', '노하우', '공유', '모터쇼', '연계', '개최', '국제자동차포럼', '연사', '초청', '협력', '강화', '한편', '한국자동차산업협회', '인도자동차산업협회', '자동차', '관련', '국제', '협의체', '세계자동차산업연합회', '총회이사회', '참가', '지속가능', '안전', '친환경적', '자동차산업', '발전', '협력', '2019', '11월', '인도자동차산업협회', '인도', '뭄바이', '세계', '40', '개', '자동차생산국', '대표', '총회', '개최', '예정', '인도', '자동차', '주변국', '중심국', '중', '발돋움', '변화', '위상', '상징적', '사건', '양', '기관', '인도', '총회', '성공적', '개최', '적극', '협력키']"
18,9.0,0.9943000078201294,"자동차, 개최, 협력, 인도, 관련, 모터쇼, ▲, 아이오닉, 현대자동차, 회장","['한국자동차산업협회', '경기', '일산', '킨텍스', '2019', '서울모터쇼', '방문', '인도자동차협회', '라잔', '와드헤라Rajan', '회장', '29일', '양국간', '자동차산업', '협력', '확대방안', '관련', '회의', '개최', '31일', '와드헤', '회장', '쌍용차', '인수', '세계적', '다국적', '기업', '마힌드라그룹', '자동차부문', '최고책임자', '연간', '7', '경제성장률', '자동차시장', '10년', '2배', '성장', '인도', '세계', '4위', '자동차시장', '제5위', '생산국', '발돋움', '추', '성장잠재력', '우리정부', '추진', '남방정책', '핵심', '파트너', '현대자동차', '인도', '내수', '2위', '수출', '1위', '자리', '자동차업계', '인도', '글로벌', '시장', '판매', '부진', '만회', '돌파구', '중', '한국자동차산업협회', '인도자동차산업협회', '양국', '자동차산업', '상호호혜적', '발전', '산업부문', '협력', '정보교류', '강화', '양', '기관간', '교류회', '정례화하기', '양국', 'Δ자동차시장', '동향', 'Δ세제', '관세', 'Δ자유무역협정FTA', '추진', 'ΔWP29', '자동차', '안전기준', '국제조화', 'Δ연비', 'CO2', '배출가스', '소음', '재활용', '연료품질', '환경', '정책', 'Δ자동차', '전', '관련', '신기술', '적용', 'Δ운전자', '안전교육', 'Δ모터쇼', '관련', '정보', '교류', '확대', '세계자동차산업연합회OICA', '공', '국제모터쇼', '개최', '두', '기관', '모터쇼', '국제경쟁력', '제고', '양해각서MOU', '체결', '공동협력', '구체화하기', '양', '기관', '인사', '모터쇼', '개막식', '초청', '모터쇼', '기획', '운영', '관련', '노하우', '공유', '국제자동차포럼', '연사', '초청', '협력', '강화', '한편', '인도자동차산업협회', '11월', '인도', '뭄바이', '총회', '개최', '예정', '두', '기관', '인도', '총회', '성공적', '개최', '적극', '협력']"
19,9.0,0.9911999702453613,"자동차, 개최, 협력, 인도, 관련, 모터쇼, ▲, 아이오닉, 현대자동차, 회장","['개막', '첫', '주말', '2019서울모터쇼', '관람객들', '북', '사진제공한국자동차산업협회한국자동차산업협회', '29일', '경기', '일산', '킨텍스', '2019서울모터쇼', '방문', '라잔', '와드헤라', '인도자동차협회', '회장', '자동차산업', '협력', '확대방안', '논의', '31일', '와드헤', '회장', '쌍용차', '인수', '세계적', '다국적', '기업', '마힌드라', '그룹', '자동차부문', '최고책임자', '인도', '세계', '4위', '자동차시장', '제5위', '생산국', '추', '성장잠재력', '국가', '정부', '추진', '남방정책', '핵심', '파트너', '현대자동차', '인도', '내수', '2위', '수출', '1위', '자동차', '업체', '자리', '양국', '협회', '자동차산업', '상호호혜적', '발전', '산업부문', '협력', '정보교류', '강화', '양', '기관간', '교류회', '정례화하기', '양국', '△자동차시장', '동향', '△세제', '관세', '△자유무역협정FTA', '추진', '△WP29', '자동차', '안전기준', '국제조화', '△연비·CO2이산화탄소·배출가스·소음·재활용·연료품질', '환경정책', '△자동차', '전', '관련', '신기술', '적용', '교류', '확대키', '세계자동차산업연합회', '공', '국제모터쇼', '개최', '양', '기관', '모터쇼', '국제경쟁력', '제고', '양해각서', '체결', '공동협력', '구체화하기']"
20,7.0,0.9959999918937683,"개발, 배터리, 차량, 국내, 현대카드, 전기차, 기업, 기술, 그룹, 자동차","['현대자동차그룹', '순수', '전기자동차EV', '핵심부품', '이차전지', '인력', '충원', '수소전기차', '순수', '전기차', '업계', '주도권', '의지', '31일', '업계', '현대차그룹', '전기차', '배터리', '개발', '연구', '담당', '연구원', '모집', '지난해', '경력직', '충원', '최근', '신입', '연구원', '모집', '미래', '차', '연구', '핵심', '의왕연구소', '배치', '전망', '그룹', '관계자', '“모집', '규모', '세부적', '내용', '없다”며', '“이제', '시작', '단계', '소수', '인원', '채용', '앞', '배터리', '관련한', '인원', '충원', '계속', '것”', '말', '이차전지', '개발', '관련해', '인재', '충원', '주체', '그룹', '미래', '전략', '주도하', '전략기술본부', '삼성전자', '출신', '지영조', '사장', '전략기술본부', '그룹', '미래기술', '부문', '지', '사장', '정의선', '부회장', '강조', '모빌리티', '솔루션', '기업', '전환', '선두', '인물', '이차전지', '인력', '확보', '시도', '일각', '현대차그룹', '배터리', '개발', '관측', '테슬라', '비롯', '메르세데스벤츠', '다임러AG', '도요타', '글로벌', '완성차', '브랜드들', '이차전지', '자체', '개발', '내연기관', '자동차', '시대', '완성차', '제조', '업체들', '핵심', '파워트레인', '기술', '보유', '주도권', '전기차', '경우', '진입', '장벽', '완성차', '제조업', '위상', '탓', '업계', '관계자', '“전기차', '시대', '완성차', '업체들', '정보기술IT', '핵심', '부품기업', '하청', '업체', '기술', '주도권', '위기감', '크다”고', '설명', '현대차그룹', '자체', '배터리', '개발', '선', '그룹', '관계자', '“현대·기아차', '전기차', '배터리', '선택', '배터리', '제공', '기업', '적절', '요구', '기술력', '때문', '배터리', '개발', '인력', '확보', '것”', '말', '완성차', '업체', '관계자', '“현재', '배터리', '기술들', '대부분', '특허', '진입', '장벽', '높다”며', '“지금', '개발', '상당한', '개발', '기간', '필요한데', '현대차그룹', '생산', '전기차', '배터리', '자체', '개발해', '장착', '외부', '공급', '경제적', '의문”', '지적', '중장기적', '불가능', '견해', '지금', '중국', '비야디', '닝더스다이', '전', '세계', '전기차', '배터리', '기업', '중', '최상위', '불', '5년', '전', '2014년', '중국', '전기차', '배터리', '출하량', '한국15', '4기가와트', '절반', '수준8', '58기가와트', '불과']"
21,10.0,0.9939000010490417,"차량, 엔진, 미국, 현대차, 자동차, 화재, 리콜, 벨로스터, 현대카드, 현대·기아차","['현대차005380', '미국', '엔진', '결함', '발견', '리콜', '미국', '소비자단체', '“빙산', '일각', '있다”며', '강력', '리콜', '요구', '현대차', '29일현지시간', '미국', '도로교통안전국NHTSA', '제출', '보고서', '미국·캐나다', '판매', '벨로스터', '엔진', '조', '점화', '문제', '발생', '2만여대', '리콜', '추진', '조', '점화', '과도한', '압력', '발생', '엔진', '손상', '엔진', '일부', '상황', '화재', '유발', '현대차', '설명', 'AP통신', '현대차', '미국법인', '리콜', '대상', '2013년', '생산', '벨로스터', '1', '6', '가솔린', '엔진', '해당', '현대차', '벨로스터', '차주', '지난해', '12월', '차량', '화재', '주장', '분석', '결과', '2012년', '4월', '2013년', '10월', '울산공장', '생산', '벨로스터', '엔진', '소프트웨어', '문제', '확', '한', '차량', '5월', '13일', '소프트웨어', '업데이트하', '리콜', '실시', '예정', '기아차000270', '미국법인', '북미', '지역', '판매', '기아차', '울산', '공장', '엔진', '탑재', '미국', '비영리', '소비자단체', '자동차안전센터CAS·Center', '현대·기아차', '화재', '엔진', '문제', '확산', '현대·기아차에', '차량', '화재', '리콜', '촉구', '제이슨', '르빈', '국장', '“이번', '리콜', '현대·기아차', '非충돌', '화재', '문제', '중', '빙산', '일각', '있다”고', '주장', '현대·기아차', '지난달', '미국', '전역', '차량', '화재', '지난달', '쏘울·투싼·스포티지', '3개', '차종', '50만여대', '추', '리콜했다', '2015년', '이후', '현대·기아차', '미국', '화재', '엔진', '결함', '리콜한', '차량', '240만대']"
22,5.0,0.9545000195503235,"현대차, 차량, 엔진, 교통안전, 교육, 교통안전교실, 국내, 로보카폴리, 어린이, 현대카드","['이광국', '현대차', '국내영업본부장', '부사장', '지난해', '6월7', '부산시', '해운대구', '벡스코', '2018', '부산국제모터쇼', '프레스데이', '참석', '출시', '예정', '벨로스터', '2018', '06', '07']"
23,4.0,0.932200014591217,"엔진, 미국, 현대차, 벨로스터, 모델, 화재, 문제, 차량, 결함, 기아차","['현대자동차', '미국', '판매', '벨로스터', '엔진', '결함', '발견', '리콜', '현대차', '29일현지시간', '미국', '도로교통안전국NHTSA', '제출', '보고서', '미국', '지역', '판매', '벨로스터', '2만여대', '엔진', '조', '점화', '문제', '리콜', '추진', '현대차', '조', '점화', '과도한', '압력', '엔진', '손상', '엔진', '일부', '상황', '화재', '유발', '설명', 'AP통신', '엔진', '결함', '현대차', '기아차', '미국', '전역', '차량', '화재', '엔진', '결함', '리콜', '문제', '보도', 'AP통신', '현대차', '미국법인', '리콜', '2013년', '생산', '벨로스터', '1', '6', '가솔린', '엔진', '해당', '말', '현대차', '벨로스터', '차주', '지난해', '12월', '차량', '화재', '주장', '분석', '결과', '2012년', '4월', '2013년', '10월', '울산', '공장', '벨로스터', '엔진', '소프트웨어', '문제', '확인', '한편', '기아차', '미국법인', '북미', '지역', '판매', '기아차', '문제', '발생', '벨로스터', '엔진', '생산', '울산', '공장', '엔진', '탑재', '현대·기아차', '지난달', '미국', '전역', '차량', '화재', '지난달', '쏘울', '투싼', '스포티지', '3개', '차종', '50만여', '대', '추', '리콜하', '2015년', '이후', '지금', '미국', '화재', '엔진', '결함', '리콜한', '차량', '약', '240만대']"
24,6.0,0.7389000058174133,"현대카드, 모델, 자동차, 포인트, 아이오닉, 현대차, 전, 교육, 차량, 어린이","['현대자동차', '초', '품질', '문제', '점검', '중', '8세대', '쏘나타', '4월', '7일', '생산', '재개', '예정', '가운데', '파워트레인', '라인업', '가솔린', '하이브리드HEV', '가솔린', '터보', '추가', '플러그', '하이브리드PHEV', '디젤', '7세대', '끝', '단종하', '라인업', '추가', '현대차', '생산', '지연', '별개', '터보', '모델', '출시', '계획', '변동', '신형', '가솔린', '터보', '모델왼쪽', '하이브리드', '모델', '31일', '업계', '신형', '2', '0ℓ', '가솔린', '2', '0ℓ', '외', '2', '0ℓ', '가솔린', '1', '6ℓ', '가솔린', '터보', '추가', '4종', '엔진', '라인업', '파워트레인', '라인업', '기존', '7종', '4종', '줄', '생산', '판매', '효율', '극대화', '방침', '양산형', '모델', '2019', '서울모터쇼', '공개', '이후', '모델', '6월', '가솔린', '터보', '모델', '7월', '판매', '시작', '기존', '7세대', '라인업', '중', '모델', '8세대', '라인업', '최종', '제외', '충전', '필요', '구매', '보조금', '순수전기차EV', '기존', '세대', '모델', '판매', '저조', '영향', '지난해', '배출가스', '강화', '추세', '7세대', '라인업', '디젤', '모델', '생산', '방침', '신형', '하이브리드', '모델', '신형', '라인업', '추가', '모델별', '공개', '일반', '가솔린', '모델', '차별화', '성능', '디자인', '특징', '모델', 'ℓ당', '20㎞', '연비', '목표', '개발', '외관', '신형', '쏘나타', '기반', '친환경', '이미지', '강조', '전면부', '리플랙션', '패턴', '리듬감', '표현', '전용', '캐스케이딩', '그릴', '적용', '터빈', '모양', '아이디어', '16·17인치', '알', '장착', '공력', '성능', '향상', '모델', '차량', '지붕', '태양광', '패널', '국산차', '최초', '적용', '배터리', '충전', '발전', '시스템', '솔라', '루프', '1년', '약', '1300㎞', '주행', '전략', '생산', '솔라', '루프', '현대·기아차', '모델', '확대', '적용', '전망', '신형', '가솔린', '터보', '모델', '가솔린', '터보', '모델', '현대차', '개발', '스마트스트림', 'G1', '6', '엔진', '8단', '자동변속기', '탑재한', '특징', '최고출력', '180마력', '최대토크', '27', '0㎏·m', '수준', '역동성', '효율성', '겸비', '외관', '범퍼', '디자인', '날렵', '변경', '전용', '그릴', '채택', '고성능차', '이미지', '전면', '보석', '원석', '기하학적', '형태', '듯', '형상', '파라메트릭', '주얼', '패턴', '전용', '그릴', '도입', '에어', '인테이크홀', '공력', '에어', '커튼', '개성', '강조', '후면', '싱글', '트윈팁', '머플러', '장착']"
25,10.0,0.7498000264167786,"차량, 엔진, 미국, 현대차, 자동차, 화재, 리콜, 벨로스터, 현대카드, 현대·기아차","['현대자동차', '미국', '1', '6리터', '엔진결함', '벨로스터', '2만대', '추', '리콜한다', '현대자동차', '벨로스터', '제공현대차31', '현대차', '현대차미국법인HMA', '현지시간', '29일', '미국', '도로교통안전국NHTSA', '미국', '지역', '판매', '벨로스터', '2만여대', '엔진', '조', '점화', '문제', '리콜', '추진', '보고서', '제출', '현대차', '조', '점화', '과도한', '압력', '엔진', '손상', '엔진', '일부', '상황', '화재', '유발', '설명', '미국', '현지', '외신', '엔진', '결함', '현대차', '기아차', '미국', '전역', '차량', '화재', '엔진', '결함', '리콜', '문제', '리콜', '2013년', '생산', '벨로스터', '1', '6', '가솔린', '엔진', '해당', '말', '현대차', '벨로스터', '차주', '지난해', '12월', '차량', '화재', '주장', '분석', '결과', '2012년', '4월', '2013년', '10월', '울산', '공장', '벨로스터', '엔진', '소프트웨어', '문제', '확인', '5월', '13일', '해당', '차량', '소프트웨어', '업데이트하', '리콜', '시작', '예정', '기아차', '미국법인', '북미', '지역', '판매', '기아차', '문제', '발생', '벨로스터', '엔진', '생산', '울산', '공장', '엔진', '탑재', '현대·기아차', '차량', '화재', '리콜', '촉구', '미국', '비영리', '소비자단체', '자동차안전센터CAS·Center', '현대·기아차', '화재', '엔진', '문제', '확산', '지적', '제이슨', '르빈', '국장', '“이번', '리콜', '현대·기아차', '非충돌', '화재', '문제', '빙산', '일각', '있다”며', '현대·기아차', '특정', '모델만', '문제', '발표', '비판', '현대·기아차', '지난달', '미국', '전역', '차량', '화재', '지난달', '쏘울', '투싼', '스포티지', '3개', '차종', '50만여대', '추', '리콜하', '2015년', '이후', '지금', '미국', '화재', '엔진', '결함', '리콜한', '차량', '약', '240만']"
